Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
220,0.97999996,./output/segnum_points_2500/success/pred_6_28.gif,./output/segnum_points_2500/success/gt_6_28.gif
221,0.9248,./output/segnum_points_2500/success/pred_6_29.gif,./output/segnum_points_2500/success/gt_6_29.gif
222,0.9644,./output/segnum_points_2500/success/pred_6_30.gif,./output/segnum_points_2500/success/gt_6_30.gif
223,0.9008,./output/segnum_points_2500/success/pred_6_31.gif,./output/segnum_points_2500/success/gt_6_31.gif
224,0.9648,./output/segnum_points_2500/success/pred_7_0.gif,./output/segnum_points_2500/success/gt_7_0.gif
225,0.5424,./output/segnum_points_2500/success/pred_7_1.gif,./output/segnum_points_2500/success/gt_7_1.gif
226,0.736,./output/segnum_points_2500/success/pred_7_2.gif,./output/segnum_points_2500/success/gt_7_2.gif
227,0.8912,./output/segnum_points_2500/success/pred_7_3.gif,./output/segnum_points_2500/success/gt_7_3.gif
228,0.91239995,./output/segnum_points_2500/success/pred_7_4.gif,./output/segnum_points_2500/success/gt_7_4.gif
229,0.94439995,./output/segnum_points_2500/success/pred_7_5.gif,./output/segnum_points_2500/success/gt_7_5.gif
230,0.97919995,./output/segnum_points_2500/success/pred_7_6.gif,./output/segnum_points_2500/success/gt_7_6.gif
231,0.9436,./output/segnum_points_2500/success/pred_7_7.gif,./output/segnum_points_2500/success/gt_7_7.gif
232,0.714,./output/segnum_points_2500/success/pred_7_8.gif,./output/segnum_points_2500/success/gt_7_8.gif
233,0.94839996,./output/segnum_points_2500/success/pred_7_9.gif,./output/segnum_points_2500/success/gt_7_9.gif
234,0.82559997,./output/segnum_points_2500/success/pred_7_10.gif,./output/segnum_points_2500/success/gt_7_10.gif
235,0.47079998,./output/segnum_points_2500/fail/pred_7_11.gif,./output/segnum_points_2500/fail/gt_7_11.gif
236,0.9756,./output/segnum_points_2500/success/pred_7_12.gif,./output/segnum_points_2500/success/gt_7_12.gif
237,0.796,./output/segnum_points_2500/success/pred_7_13.gif,./output/segnum_points_2500/success/gt_7_13.gif
