Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
127,0.7333,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_31.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_31.gif
128,0.7948,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_0.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_0.gif
129,0.8782,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_1.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_1.gif
130,0.77529997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_2.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_2.gif
131,0.8005,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_3.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_3.gif
132,0.5058,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_4.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_4.gif
133,0.917,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_5.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_5.gif
134,0.45499998,./output/segRotationXYZ_15.0_15.0_15.0/fail/pred_4_6.gif,./output/segRotationXYZ_15.0_15.0_15.0/fail/gt_4_6.gif
135,0.72429997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_7.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_7.gif
136,0.6651,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_8.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_8.gif
137,0.8789,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_9.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_9.gif
138,0.7976,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_10.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_10.gif
139,0.49069998,./output/segRotationXYZ_15.0_15.0_15.0/fail/pred_4_11.gif,./output/segRotationXYZ_15.0_15.0_15.0/fail/gt_4_11.gif
140,0.58889997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_12.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_12.gif
141,0.85139996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_13.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_13.gif
142,0.6235,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_14.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_14.gif
143,0.74619997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_15.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_15.gif
144,0.7777,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_16.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_16.gif
145,0.82809997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_17.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_17.gif
146,0.7502,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_18.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_18.gif
147,0.83169997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_19.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_19.gif
148,0.8073,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_20.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_20.gif
149,0.7227,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_21.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_21.gif
150,0.79999995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_22.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_22.gif
151,0.8104,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_23.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_23.gif
152,0.83269995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_24.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_24.gif
153,0.6884,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_25.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_25.gif
154,0.8605,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_26.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_26.gif
155,0.8003,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_27.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_27.gif
156,0.5523,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_28.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_28.gif
157,0.6491,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_29.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_29.gif
158,0.8454,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_30.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_30.gif
159,0.8552,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_4_31.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_4_31.gif
160,0.7352,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_5_0.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_5_0.gif
161,0.81729996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_5_1.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_5_1.gif
162,0.858,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_5_2.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_5_2.gif
163,0.4465,./output/segRotationXYZ_15.0_15.0_15.0/fail/pred_5_3.gif,./output/segRotationXYZ_15.0_15.0_15.0/fail/gt_5_3.gif
164,0.71239996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_5_4.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_5_4.gif
165,0.60249996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_5_5.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_5_5.gif
166,0.87549996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_5_6.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_5_6.gif
167,0.8947,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_5_7.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_5_7.gif
