Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
181,0.14,./output/segRotationX_150.0/fail/pred_5_21.gif,./output/segRotationX_150.0/fail/gt_5_21.gif
182,0.1255,./output/segRotationX_150.0/fail/pred_5_22.gif,./output/segRotationX_150.0/fail/gt_5_22.gif
183,0.2051,./output/segRotationX_150.0/fail/pred_5_23.gif,./output/segRotationX_150.0/fail/gt_5_23.gif
184,0.1871,./output/segRotationX_150.0/fail/pred_5_24.gif,./output/segRotationX_150.0/fail/gt_5_24.gif
185,0.3005,./output/segRotationX_150.0/fail/pred_5_25.gif,./output/segRotationX_150.0/fail/gt_5_25.gif
186,0.2787,./output/segRotationX_150.0/fail/pred_5_26.gif,./output/segRotationX_150.0/fail/gt_5_26.gif
187,0.2252,./output/segRotationX_150.0/fail/pred_5_27.gif,./output/segRotationX_150.0/fail/gt_5_27.gif
188,0.1847,./output/segRotationX_150.0/fail/pred_5_28.gif,./output/segRotationX_150.0/fail/gt_5_28.gif
189,0.2482,./output/segRotationX_150.0/fail/pred_5_29.gif,./output/segRotationX_150.0/fail/gt_5_29.gif
190,0.2548,./output/segRotationX_150.0/fail/pred_5_30.gif,./output/segRotationX_150.0/fail/gt_5_30.gif
191,0.2339,./output/segRotationX_150.0/fail/pred_5_31.gif,./output/segRotationX_150.0/fail/gt_5_31.gif
192,0.169,./output/segRotationX_150.0/fail/pred_6_0.gif,./output/segRotationX_150.0/fail/gt_6_0.gif
193,0.1328,./output/segRotationX_150.0/fail/pred_6_1.gif,./output/segRotationX_150.0/fail/gt_6_1.gif
194,0.23719999,./output/segRotationX_150.0/fail/pred_6_2.gif,./output/segRotationX_150.0/fail/gt_6_2.gif
195,0.2821,./output/segRotationX_150.0/fail/pred_6_3.gif,./output/segRotationX_150.0/fail/gt_6_3.gif
196,0.27629998,./output/segRotationX_150.0/fail/pred_6_4.gif,./output/segRotationX_150.0/fail/gt_6_4.gif
197,0.227,./output/segRotationX_150.0/fail/pred_6_5.gif,./output/segRotationX_150.0/fail/gt_6_5.gif
198,0.41279998,./output/segRotationX_150.0/fail/pred_6_6.gif,./output/segRotationX_150.0/fail/gt_6_6.gif
199,0.1743,./output/segRotationX_150.0/fail/pred_6_7.gif,./output/segRotationX_150.0/fail/gt_6_7.gif
200,0.1565,./output/segRotationX_150.0/fail/pred_6_8.gif,./output/segRotationX_150.0/fail/gt_6_8.gif
201,0.2564,./output/segRotationX_150.0/fail/pred_6_9.gif,./output/segRotationX_150.0/fail/gt_6_9.gif
202,0.162,./output/segRotationX_150.0/fail/pred_6_10.gif,./output/segRotationX_150.0/fail/gt_6_10.gif
203,0.0796,./output/segRotationX_150.0/fail/pred_6_11.gif,./output/segRotationX_150.0/fail/gt_6_11.gif
204,0.2961,./output/segRotationX_150.0/fail/pred_6_12.gif,./output/segRotationX_150.0/fail/gt_6_12.gif
205,0.1732,./output/segRotationX_150.0/fail/pred_6_13.gif,./output/segRotationX_150.0/fail/gt_6_13.gif
206,0.18069999,./output/segRotationX_150.0/fail/pred_6_14.gif,./output/segRotationX_150.0/fail/gt_6_14.gif
207,0.2873,./output/segRotationX_150.0/fail/pred_6_15.gif,./output/segRotationX_150.0/fail/gt_6_15.gif
208,0.2759,./output/segRotationX_150.0/fail/pred_6_16.gif,./output/segRotationX_150.0/fail/gt_6_16.gif
209,0.2742,./output/segRotationX_150.0/fail/pred_6_17.gif,./output/segRotationX_150.0/fail/gt_6_17.gif
210,0.3992,./output/segRotationX_150.0/fail/pred_6_18.gif,./output/segRotationX_150.0/fail/gt_6_18.gif
211,0.14459999,./output/segRotationX_150.0/fail/pred_6_19.gif,./output/segRotationX_150.0/fail/gt_6_19.gif
212,0.1445,./output/segRotationX_150.0/fail/pred_6_20.gif,./output/segRotationX_150.0/fail/gt_6_20.gif
213,0.252,./output/segRotationX_150.0/fail/pred_6_21.gif,./output/segRotationX_150.0/fail/gt_6_21.gif
214,0.134,./output/segRotationX_150.0/fail/pred_6_22.gif,./output/segRotationX_150.0/fail/gt_6_22.gif
215,0.2262,./output/segRotationX_150.0/fail/pred_6_23.gif,./output/segRotationX_150.0/fail/gt_6_23.gif
216,0.1714,./output/segRotationX_150.0/fail/pred_6_24.gif,./output/segRotationX_150.0/fail/gt_6_24.gif
217,0.2659,./output/segRotationX_150.0/fail/pred_6_25.gif,./output/segRotationX_150.0/fail/gt_6_25.gif
218,0.1501,./output/segRotationX_150.0/fail/pred_6_26.gif,./output/segRotationX_150.0/fail/gt_6_26.gif
219,0.4043,./output/segRotationX_150.0/fail/pred_6_27.gif,./output/segRotationX_150.0/fail/gt_6_27.gif
220,0.1759,./output/segRotationX_150.0/fail/pred_6_28.gif,./output/segRotationX_150.0/fail/gt_6_28.gif
221,0.2453,./output/segRotationX_150.0/fail/pred_6_29.gif,./output/segRotationX_150.0/fail/gt_6_29.gif
222,0.2816,./output/segRotationX_150.0/fail/pred_6_30.gif,./output/segRotationX_150.0/fail/gt_6_30.gif
223,0.3157,./output/segRotationX_150.0/fail/pred_6_31.gif,./output/segRotationX_150.0/fail/gt_6_31.gif
224,0.28489998,./output/segRotationX_150.0/fail/pred_7_0.gif,./output/segRotationX_150.0/fail/gt_7_0.gif
225,0.13059999,./output/segRotationX_150.0/fail/pred_7_1.gif,./output/segRotationX_150.0/fail/gt_7_1.gif
226,0.1989,./output/segRotationX_150.0/fail/pred_7_2.gif,./output/segRotationX_150.0/fail/gt_7_2.gif
227,0.3049,./output/segRotationX_150.0/fail/pred_7_3.gif,./output/segRotationX_150.0/fail/gt_7_3.gif
228,0.124,./output/segRotationX_150.0/fail/pred_7_4.gif,./output/segRotationX_150.0/fail/gt_7_4.gif
229,0.14289999,./output/segRotationX_150.0/fail/pred_7_5.gif,./output/segRotationX_150.0/fail/gt_7_5.gif
230,0.266,./output/segRotationX_150.0/fail/pred_7_6.gif,./output/segRotationX_150.0/fail/gt_7_6.gif
231,0.22999999,./output/segRotationX_150.0/fail/pred_7_7.gif,./output/segRotationX_150.0/fail/gt_7_7.gif
232,0.308,./output/segRotationX_150.0/fail/pred_7_8.gif,./output/segRotationX_150.0/fail/gt_7_8.gif
